player_name,player_class,total_raids_tracked,raids_present,raids_benched,raids_absent,last_raid_date,first_raid_date,zones_attended,attendance_rate_pct
Zinsimps,Warlock,1,1,0,0,2022-09-14,2022-09-14,"[""Castle Nathria""]",100.0
Vexirae,Priest,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Sprutpessn,Rogue,2,2,0,0,2023-07-26,2023-06-05,"[""Aberrus, the Shadowed Crucible""]",100.0
Snivle,Hunter,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Ixovoxl,Paladin,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Fetsoon,Shaman,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Fable,Rogue,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Tycia,DemonHunter,1,1,0,0,2023-04-19,2023-04-19,"[""Vault of the Incarnates""]",100.0
Benshammy,Shaman,5,5,0,0,2025-04-30,2024-09-30,"[""Nerub-ar Palace"",""Liberation of Undermine""]",100.0
Brovlov,Paladin,2,2,0,0,2023-06-04,2023-05-21,"[""Aberrus, the Shadowed Crucible""]",100.0
Roux,Rogue,1,1,0,0,2024-11-24,2024-11-24,"[""Nerub-ar Palace""]",100.0
Timed,Rogue,1,1,0,0,2024-09-11,2024-09-11,"[""Nerub-ar Palace""]",100.0
Sigfox,Priest,1,1,0,0,2024-10-30,2024-10-30,"[""Nerub-ar Palace""]",100.0
Qwefbc,Warlock,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Karîna,Priest,1,1,0,0,2021-09-02,2021-09-02,"[""Sanctum of Domination""]",100.0
Cherven,DeathKnight,46,46,0,0,2026-01-26,2024-09-15,"[""Liberation of Undermine"",""Nerub-ar Palace"",""Manaforge Omega"",""Blackrock Depths""]",100.0
Hellbøy,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Prâxius,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Foxzter,Rogue,1,1,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Greatguy,Paladin,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Yggshammy,Shaman,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Badassgal,DemonHunter,6,6,0,0,2023-12-10,2021-07-26,"[""Amirdrassil, the Dream's Hope"",""Sanctum of Domination""]",100.0
Coodyy,Druid,2,2,0,0,2022-04-13,2022-03-07,"[""Sepulcher of the First Ones""]",100.0
Heerarena,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Yolt,Hunter,18,18,0,0,2023-05-28,2021-03-17,"[""Vault of the Incarnates"",""Aberrus, the Shadowed Crucible"",""Sanctum of Domination"",""Castle Nathria""]",100.0
Vivdrd,Druid,2,2,0,0,2021-03-21,2021-03-21,"[""Castle Nathria""]",100.0
Fesad,Warlock,5,5,0,0,2021-03-14,2021-02-28,"[""Castle Nathria""]",100.0
Alexidabstar,Mage,1,1,0,0,2021-03-25,2021-03-25,"[""Castle Nathria""]",100.0
Dhallé,DemonHunter,3,3,0,0,2022-09-12,2022-05-23,"[""Sepulcher of the First Ones"",""Castle Nathria""]",100.0
Каринка,Shaman,1,1,0,0,2025-03-25,2025-03-25,"[""Liberation of Undermine""]",100.0
Hreidamar,Rogue,1,1,0,0,2025-06-18,2025-06-18,"[""Liberation of Undermine""]",100.0
Elood,Hunter,20,20,0,0,2022-08-17,2021-02-21,"[""Sepulcher of the First Ones"",""Castle Nathria"",""Sanctum of Domination""]",100.0
Зефирус,Paladin,1,1,0,0,2024-01-07,2024-01-07,"[""Amirdrassil, the Dream's Hope""]",100.0
Kotikokki,Shaman,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Slaskepot,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Badý,Druid,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Toukä,Rogue,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Dxdydz,Shaman,1,1,0,0,2025-09-14,2025-09-14,"[""Manaforge Omega""]",100.0
Stronk,Warlock,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Lalune,Druid,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Taubenuss,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Edarn,Mage,1,1,0,0,2024-12-29,2024-12-29,"[""Nerub-ar Palace""]",100.0
Blejan,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Sprutpeess,Warlock,18,18,0,0,2023-02-20,2022-12-14,"[""Vault of the Incarnates""]",100.0
Diggaheal,Priest,1,1,0,0,2021-04-04,2021-04-04,"[""Castle Nathria""]",100.0
Trodog,Shaman,1,1,0,0,2021-04-14,2021-04-14,"[""Castle Nathria""]",100.0
Beé,Warlock,1,1,0,0,2023-01-22,2023-01-22,"[""Vault of the Incarnates""]",100.0
Npleinspctor,Rogue,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Cutefist,Monk,30,30,0,0,2025-07-16,2024-10-27,"[""Liberation of Undermine"",""Blackrock Depths""]",100.0
Loraze,Paladin,2,2,0,0,2021-03-14,2021-03-14,"[""Castle Nathria""]",100.0
Palashiivax,Paladin,1,1,0,0,2024-01-24,2024-01-24,"[""Amirdrassil, the Dream's Hope""]",100.0
Majjin,DeathKnight,1,1,0,0,2021-08-08,2021-08-08,"[""Sanctum of Domination""]",100.0
Eclipsä,Priest,2,2,0,0,2024-09-29,2024-09-22,"[""Nerub-ar Palace""]",100.0
Поджечь,Warlock,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Mesvoker,Evoker,1,1,0,0,2024-09-25,2024-09-25,"[""Nerub-ar Palace""]",100.0
Abfahrer,Warlock,1,1,0,0,2021-03-25,2021-03-25,"[""Castle Nathria""]",100.0
Mimzysham,Shaman,1,1,0,0,2023-12-27,2023-12-27,"[""Amirdrassil, the Dream's Hope""]",100.0
Alontar,Paladin,1,1,0,0,2025-03-09,2025-03-09,"[""Liberation of Undermine""]",100.0
Wagorax,Warrior,1,1,0,0,2023-05-21,2023-05-21,"[""Aberrus, the Shadowed Crucible""]",100.0
Waverly,Hunter,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Сахан,Hunter,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Beandanger,Warrior,1,1,0,0,2021-09-03,2021-09-03,"[""Sanctum of Domination""]",100.0
Xêna,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Lko,DemonHunter,1,1,0,0,2025-06-18,2025-06-18,"[""Liberation of Undermine""]",100.0
Olegrip,DeathKnight,4,4,0,0,2026-01-20,2026-01-07,"[""Manaforge Omega""]",100.0
Paxxs,Hunter,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Talík,Rogue,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Illarr,DemonHunter,1,1,0,0,2024-01-24,2024-01-24,"[""Amirdrassil, the Dream's Hope""]",100.0
Agzar,Hunter,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Alexia,DeathKnight,2,2,0,0,2021-12-27,2021-12-01,"[""Sanctum of Domination""]",100.0
Larssonoker,Evoker,51,51,0,0,2025-04-02,2024-05-15,"[""Nerub-ar Palace"",""Liberation of Undermine"",""Vault of the Incarnates"",""Aberrus, the Shadowed Crucible""]",100.0
Aggu,Rogue,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Gfuelracecar,Warlock,4,4,0,0,2023-05-28,2022-05-11,"[""Sepulcher of the First Ones"",""Aberrus, the Shadowed Crucible""]",100.0
Abundance,Druid,1,1,0,0,2023-04-19,2023-04-19,"[""Vault of the Incarnates""]",100.0
Narathon,Evoker,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Bensmonk,Monk,9,9,0,0,2025-03-19,2021-09-02,"[""Sanctum of Domination"",""Liberation of Undermine"",""Nerub-ar Palace"",""Vault of the Incarnates""]",100.0
Topwarrior,Warrior,1,1,0,0,2021-03-25,2021-03-25,"[""Castle Nathria""]",100.0
Gerloth,Warrior,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Yurmuk,Monk,1,1,0,0,2021-03-07,2021-03-07,"[""Castle Nathria""]",100.0
Rosstie,Warlock,4,4,0,0,2023-09-20,2023-03-29,"[""Aberrus, the Shadowed Crucible"",""Vault of the Incarnates""]",100.0
Sakaira,Mage,2,2,0,0,2021-02-07,2021-02-07,"[""Castle Nathria""]",100.0
Pastries,Paladin,2,2,0,0,2024-08-19,2023-02-26,"[""Vault of the Incarnates""]",100.0
Phazex,Rogue,3,3,0,0,2021-07-21,2021-07-14,"[""Sanctum of Domination""]",100.0
Gigasaga,DemonHunter,123,123,0,0,2024-11-03,2021-02-28,"[""Mythic+ Seasons 1 - 3"",""Blackrock Depths"",""Vault of the Incarnates"",""Nerub-ar Palace"",""Castle Nathria"",""Sepulcher of the First Ones"",""Sanctum of Domination""]",100.0
Mepf,Monk,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Darkthundér,Druid,1,1,0,0,2023-06-04,2023-06-04,"[""Aberrus, the Shadowed Crucible""]",100.0
Chàsmata,Shaman,1,1,0,0,2021-03-07,2021-03-07,"[""Castle Nathria""]",100.0
Hejnus,Shaman,56,56,0,0,2023-10-25,2023-02-22,"[""Aberrus, the Shadowed Crucible"",""Vault of the Incarnates""]",100.0
Crobäk,Warrior,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Sprutpessen,Druid,8,8,0,0,2025-11-23,2024-12-29,"[""Nerub-ar Palace"",""Liberation of Undermine"",""Manaforge Omega""]",100.0
Sternritters,Paladin,1,1,0,0,2025-03-09,2025-03-09,"[""Liberation of Undermine""]",100.0
Sscarecroww,Hunter,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Xoruu,Mage,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Phylactery,DeathKnight,1,1,0,0,2023-01-22,2023-01-22,"[""Vault of the Incarnates""]",100.0
Girthyheals,Priest,2,2,0,0,2025-05-04,2023-05-21,"[""Aberrus, the Shadowed Crucible"",""Liberation of Undermine""]",100.0
Leanbean,Evoker,1,1,0,0,2024-01-07,2024-01-07,"[""Amirdrassil, the Dream's Hope""]",100.0
Decksham,Shaman,7,7,0,0,2022-05-11,2022-04-11,"[""Sepulcher of the First Ones""]",100.0
Stevefromhr,Druid,2,2,0,0,2024-06-19,2024-02-07,"[""Amirdrassil, the Dream's Hope""]",100.0
Jodz,Hunter,2,2,0,0,2021-03-21,2021-03-21,"[""Castle Nathria""]",100.0
Planked,Paladin,2,2,0,0,2021-07-14,2021-07-14,"[""Sanctum of Domination""]",100.0
Satanakos,Shaman,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Xsro,DeathKnight,1,1,0,0,2023-04-19,2023-04-19,"[""Vault of the Incarnates""]",100.0
Skuggarn,Rogue,1,1,0,0,2022-09-12,2022-09-12,"[""Sepulcher of the First Ones""]",100.0
Blixtyfoxx,Monk,19,19,0,0,2023-07-19,2023-05-10,"[""Aberrus, the Shadowed Crucible""]",100.0
Freydisnuts,Mage,1,1,0,0,2024-08-19,2024-08-19,"[""Vault of the Incarnates""]",100.0
Kolofwtias,Mage,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Woknpho,Monk,1,1,0,0,2021-01-31,2021-01-31,"[""Castle Nathria""]",100.0
Stanzance,Shaman,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Panster,Shaman,1,1,0,0,2025-01-13,2025-01-13,"[""Nerub-ar Palace""]",100.0
Troakya,DeathKnight,1,1,0,0,2021-04-18,2021-04-18,"[""Castle Nathria""]",100.0
Blooddrop,Druid,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Prîsane,Rogue,5,5,0,0,2021-08-04,2021-07-28,"[""Sanctum of Domination""]",100.0
Fripsy,Warrior,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Nobinminge,Warrior,9,9,0,0,2024-10-23,2024-09-29,"[""Nerub-ar Palace""]",100.0
Faerlina,Monk,1,1,0,0,2024-11-24,2024-11-24,"[""Nerub-ar Palace""]",100.0
Pionariel,Paladin,1,1,0,0,2021-12-15,2021-12-15,"[""Sanctum of Domination""]",100.0
Dyokixass,Shaman,1,1,0,0,2021-04-14,2021-04-14,"[""Castle Nathria""]",100.0
Fliegeflukt,DeathKnight,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Misakî,Paladin,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Nörbuc,Paladin,1,1,0,0,2025-09-14,2025-09-14,"[""Manaforge Omega""]",100.0
Dohk,DeathKnight,1,1,0,0,2021-03-25,2021-03-25,"[""Castle Nathria""]",100.0
Blessedpee,Paladin,1,1,0,0,2025-08-31,2025-08-31,"[""Manaforge Omega""]",100.0
Aideen,Warlock,27,27,0,0,2025-02-10,2024-09-11,"[""Nerub-ar Palace""]",100.0
Zhy,Mage,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Badanka,Druid,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Madox,Priest,2,2,0,0,2021-09-02,2021-09-02,"[""Sanctum of Domination""]",100.0
Cruxee,Mage,1,1,0,0,2025-05-25,2025-05-25,"[""Liberation of Undermine""]",100.0
Mhjir,Rogue,1,1,0,0,2024-01-24,2024-01-24,"[""Amirdrassil, the Dream's Hope""]",100.0
Cándamir,Evoker,1,1,0,0,2023-05-21,2023-05-21,"[""Aberrus, the Shadowed Crucible""]",100.0
Petunia,Priest,1,1,0,0,2023-12-27,2023-12-27,"[""Amirdrassil, the Dream's Hope""]",100.0
Maawong,Hunter,2,2,0,0,2024-09-18,2024-09-15,"[""Nerub-ar Palace""]",100.0
Swolorno,Hunter,68,68,0,0,2024-10-27,2022-12-14,"[""Vault of the Incarnates"",""Aberrus, the Shadowed Crucible"",""Blackrock Depths""]",100.0
Dhnelf,DemonHunter,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Ensyxo,Mage,9,9,0,0,2026-02-02,2025-07-30,"[""Liberation of Undermine"",""Manaforge Omega""]",100.0
Chormar,Shaman,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Biffneet,Shaman,1,1,0,0,2022-08-15,2022-08-15,"[""Sanctum of Domination""]",100.0
Jôchên,Paladin,1,1,0,0,2025-01-13,2025-01-13,"[""Nerub-ar Palace""]",100.0
Zapados,Shaman,1,1,0,0,2024-04-29,2024-04-29,"[""Vault of the Incarnates""]",100.0
Frostadin,Paladin,1,1,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Alraanis,Hunter,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Kurathikai,Warrior,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Momomaximus,Warrior,2,2,0,0,2024-11-03,2024-09-15,"[""Nerub-ar Palace""]",100.0
Myrishot,Hunter,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Fallingmonk,Monk,2,2,0,0,2024-09-22,2024-09-15,"[""Nerub-ar Palace""]",100.0
Üff,Hunter,1,1,0,0,2024-05-13,2024-05-13,"[""Amirdrassil, the Dream's Hope""]",100.0
Felícitas,Mage,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Solatwohole,Druid,1,1,0,0,2022-02-25,2022-02-25,"[""Sanctum of Domination""]",100.0
Galbolt,Shaman,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Lilleso,DemonHunter,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Nizw,Warrior,4,4,0,0,2022-02-22,2022-02-09,"[""Sanctum of Domination""]",100.0
Elfeyes,Hunter,67,67,0,0,2022-08-22,2021-08-30,"[""Sanctum of Domination"",""Sepulcher of the First Ones""]",100.0
Manualdaniel,Priest,1,1,0,0,2023-06-04,2023-06-04,"[""Aberrus, the Shadowed Crucible""]",100.0
Brofather,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Coodyy,Warlock,4,4,0,0,2021-04-11,2021-03-21,"[""Castle Nathria""]",100.0
Momobami,Priest,281,281,0,0,2025-11-23,2021-02-14,"[""Mythic+ Seasons 1 - 3"",""Manaforge Omega"",""Sanctum of Domination"",""Nerub-ar Palace"",""Castle Nathria"",""Amirdrassil, the Dream's Hope"",""Blackrock Depths"",""Aberrus, the Shadowed Crucible"",""Vault of the Incarnates"",""Liberation of Undermine""]",100.0
Shango,Warrior,1,1,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Sophiebae,Monk,3,3,0,0,2021-09-02,2021-08-29,"[""Sanctum of Domination""]",100.0
Neoxanima,DeathKnight,1,1,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Larssonhman,Shaman,4,4,0,0,2024-10-02,2024-09-17,"[""Nerub-ar Palace""]",100.0
Ibimsjäger,Hunter,1,1,0,0,2021-02-07,2021-02-07,"[""Castle Nathria""]",100.0
Velodruid,Druid,1,1,0,0,2023-12-27,2023-12-27,"[""Amirdrassil, the Dream's Hope""]",100.0
Slìnks,DemonHunter,2,2,0,0,2021-02-07,2021-01-31,"[""Castle Nathria""]",100.0
Roydel,Monk,1,1,0,0,2022-09-14,2022-09-14,"[""Castle Nathria""]",100.0
Schokobanane,Shaman,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Waili,Shaman,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Kaelnys,Paladin,2,2,0,0,2021-12-08,2021-12-01,"[""Sanctum of Domination""]",100.0
Benspala,Paladin,4,4,0,0,2025-07-16,2025-02-17,"[""Nerub-ar Palace"",""Liberation of Undermine""]",100.0
Unravel,Evoker,48,48,0,0,2023-04-25,2022-12-14,"[""Vault of the Incarnates""]",100.0
Kaleia,Priest,1,1,0,0,2021-01-25,2021-01-25,"[""Castle Nathria""]",100.0
Eloodh,DemonHunter,9,9,0,0,2022-08-24,2021-03-20,"[""Castle Nathria""]",100.0
Emortalio,Paladin,6,6,0,0,2022-02-25,2021-09-27,"[""Sanctum of Domination""]",100.0
Hässle,Warrior,1,1,0,0,2024-09-29,2024-09-29,"[""Nerub-ar Palace""]",100.0
Kaissa,Druid,1,1,0,0,2025-03-09,2025-03-09,"[""Liberation of Undermine""]",100.0
Temiti,Druid,2,2,0,0,2026-03-23,2026-03-18,"[""VS / DR / MQD""]",100.0
Drmaddog,Hunter,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Tharack,Warlock,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Lyrla,Priest,1,1,0,0,2025-06-18,2025-06-18,"[""Liberation of Undermine""]",100.0
Morwyn,Hunter,1,1,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Midasheal,Shaman,6,6,0,0,2021-09-08,2021-08-23,"[""Sanctum of Domination""]",100.0
Gothdh,DemonHunter,3,3,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Neyfi,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Escw,Warrior,4,4,0,0,2021-12-27,2021-12-08,"[""Sanctum of Domination""]",100.0
Raidbuff,DemonHunter,2,2,0,0,2021-03-14,2021-03-14,"[""Castle Nathria""]",100.0
Jadov,Hunter,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Líeve,Druid,1,1,0,0,2021-09-03,2021-09-03,"[""Sanctum of Domination""]",100.0
Lyannâ,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Sprutpesse,Priest,2,2,0,0,2024-05-08,2024-05-01,"[""Aberrus, the Shadowed Crucible"",""Amirdrassil, the Dream's Hope""]",100.0
Glimmerandy,Paladin,2,2,0,0,2021-07-28,2021-07-28,"[""Sanctum of Domination""]",100.0
Emollient,Druid,1,1,0,0,2022-12-21,2022-12-21,"[""Vault of the Incarnates""]",100.0
Chubbyweaver,Monk,1,1,0,0,2025-03-09,2025-03-09,"[""Liberation of Undermine""]",100.0
Sriñshee,Hunter,1,1,0,0,2023-06-04,2023-06-04,"[""Aberrus, the Shadowed Crucible""]",100.0
Hussh,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Sapspyro,Evoker,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Bliblablü,Monk,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Gnearning,Mage,2,2,0,0,2026-02-02,2026-01-26,"[""Manaforge Omega""]",100.0
Toomanyloas,Shaman,3,3,0,0,2021-03-21,2021-03-21,"[""Castle Nathria""]",100.0
Wannerdk,DeathKnight,10,10,0,0,2024-11-25,2024-10-13,"[""Nerub-ar Palace""]",100.0
Nementor,Mage,1,1,0,0,2021-04-04,2021-04-04,"[""Castle Nathria""]",100.0
Metheda,Hunter,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Kuntladyx,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Renewcifer,Priest,1,1,0,0,2023-12-10,2023-12-10,"[""Amirdrassil, the Dream's Hope""]",100.0
Yukinosa,Monk,1,1,0,0,2021-03-07,2021-03-07,"[""Castle Nathria""]",100.0
Gummy,Druid,4,4,0,0,2021-04-14,2021-03-31,"[""Castle Nathria""]",100.0
Lippe,Shaman,2,2,0,0,2021-03-14,2021-03-14,"[""Castle Nathria""]",100.0
Orgrum,Warrior,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Watersash,DemonHunter,1,1,0,0,2021-09-02,2021-09-02,"[""Sanctum of Domination""]",100.0
Bitcoìn,Shaman,1,1,0,0,2021-04-04,2021-04-04,"[""Castle Nathria""]",100.0
Druoo,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Hatewatching,Monk,1,1,0,0,2025-03-16,2025-03-16,"[""Liberation of Undermine""]",100.0
Kaniko,Hunter,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Avanthe,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Vchytry,Evoker,1,1,0,0,2025-06-18,2025-06-18,"[""Liberation of Undermine""]",100.0
Verressa,Priest,1,1,0,0,2024-10-30,2024-10-30,"[""Nerub-ar Palace""]",100.0
Катушка,Warrior,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Everilde,Warlock,1,1,0,0,2021-01-25,2021-01-25,"[""Castle Nathria""]",100.0
Cuddles,Priest,12,12,0,0,2025-03-05,2024-05-08,"[""Vault of the Incarnates"",""Amirdrassil, the Dream's Hope"",""Liberation of Undermine"",""Nerub-ar Palace""]",100.0
Sorìlea,Shaman,1,1,0,0,2025-03-23,2025-03-23,"[""Liberation of Undermine""]",100.0
Kaboomïe,Druid,1,1,0,0,2024-01-07,2024-01-07,"[""Amirdrassil, the Dream's Hope""]",100.0
Pálenô,DemonHunter,1,1,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Grisling,Monk,1,1,0,0,2021-01-25,2021-01-25,"[""Castle Nathria""]",100.0
Ballgag,DeathKnight,12,12,0,0,2021-02-24,2021-02-03,"[""Castle Nathria""]",100.0
Ðaruniah,DeathKnight,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Bendobbe,Rogue,1,1,0,0,2021-07-21,2021-07-21,"[""Sanctum of Domination""]",100.0
Milpojizzu,DeathKnight,3,3,0,0,2026-01-14,2025-11-05,"[""Manaforge Omega""]",100.0
Eluude,Mage,39,39,0,0,2021-04-05,2021-01-25,"[""Castle Nathria""]",100.0
Juodoji,Hunter,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Sleryn,Mage,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Prínny,Priest,1,1,0,0,2021-09-02,2021-09-02,"[""Sanctum of Domination""]",100.0
Mikeoxlonger,Shaman,3,3,0,0,2022-08-29,2022-05-16,"[""Castle Nathria"",""Sepulcher of the First Ones""]",100.0
Flamegrinder,Mage,4,4,0,0,2022-12-21,2022-12-14,"[""Vault of the Incarnates""]",100.0
Walace,Paladin,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Emss,Druid,8,8,0,0,2021-08-10,2021-03-28,"[""Sanctum of Domination"",""Castle Nathria""]",100.0
Akiyasutsut,Monk,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Zób,Shaman,2,2,0,0,2024-10-30,2024-10-13,"[""Nerub-ar Palace""]",100.0
Deformed,Rogue,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Vorfo,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Chicknblend,Druid,1,1,0,0,2021-04-14,2021-04-14,"[""Castle Nathria""]",100.0
Ivaspear,Hunter,1,1,0,0,2024-11-24,2024-11-24,"[""Nerub-ar Palace""]",100.0
Durmadena,Rogue,1,1,0,0,2021-09-03,2021-09-03,"[""Sanctum of Domination""]",100.0
Stormlóck,Warlock,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Falcher,Mage,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Dabuff,Druid,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Darkibdk,DeathKnight,1,1,0,0,2022-09-14,2022-09-14,"[""Castle Nathria""]",100.0
Hpal,Paladin,4,4,0,0,2025-09-14,2021-02-21,"[""Castle Nathria"",""Manaforge Omega""]",100.0
Oxogravy,Mage,5,5,0,0,2023-05-29,2023-05-10,"[""Aberrus, the Shadowed Crucible""]",100.0
Злопамятство,DemonHunter,1,1,0,0,2021-03-25,2021-03-25,"[""Castle Nathria""]",100.0
Jujubrew,Monk,1,1,0,0,2024-10-30,2024-10-30,"[""Nerub-ar Palace""]",100.0
Bearbobo,Druid,1,1,0,0,2021-08-30,2021-08-30,"[""Sanctum of Domination""]",100.0
James,Evoker,1,1,0,0,2025-01-13,2025-01-13,"[""Nerub-ar Palace""]",100.0
Bamie,Monk,32,32,0,0,2022-09-12,2021-08-10,"[""Sepulcher of the First Ones"",""Sanctum of Domination""]",100.0
Ilovebigd,Druid,2,2,0,0,2025-05-04,2022-12-18,"[""Liberation of Undermine"",""Vault of the Incarnates""]",100.0
Aktais,Mage,1,1,0,0,2021-02-07,2021-02-07,"[""Castle Nathria""]",100.0
